frame,valid_eye_gaze,left_eye_intersection,right_eye_intersection,avg_eye_intersection
3139.0,0,[],[],[]
3140.0,1,[],[],[]
3141.0,0,[],[],[]
3142.0,0,[],[],[]
3143.0,0,[],[],[]
3144.0,0,[],[],[]
3145.0,0,[],[],[]
3146.0,0,[],[],[]
3153.0,0,[],[],[]
3154.0,0,[],[],[]
3155.0,0,[],[],[]
3156.0,0,[],[],[]
3157.0,0,[],[],[]
3158.0,0,[],[],[]
3177.0,0,[],[],[]
3178.0,0,[],[],[]
3179.0,0,[],[],[]
3180.0,0,[],[],[]
3181.0,0,[],[],[]
3182.0,0,[],[],[]
3193.0,0,[],[],[]
3193.0,0,[],[],[]
3194.0,0,[],[],[]
3194.0,0,[],[],[]
3195.0,0,[],[],[]
3195.0,0,[],[],[]
3196.0,0,[],[],[]
3196.0,0,[],[],[]
3197.0,0,[],[],[]
3197.0,0,[],[],[]
3198.0,0,[],[],[]
3198.0,0,[],[],[]
3201.0,0,[],[],[]
3202.0,0,[],[],[]
3203.0,0,[],[],[]
3204.0,0,[],[],[]
3205.0,1,[],[],[]
3206.0,1,[],[],[]
3207.0,1,[],[],[]
3208.0,1,[],[],[]
3209.0,1,[],[],[]
3210.0,1,[],[],[]
3211.0,1,[],[],[]
3212.0,1,[],[],[]
3213.0,1,[],[],[]
3214.0,1,[],[],[]
3215.0,1,[],[],[]
3216.0,1,[],[],[]
3217.0,1,[],[],[]
3218.0,1,[],[],[]
3219.0,1,[],[],[]
3220.0,1,[],[],[]
3221.0,1,[],[],[]
3222.0,1,[],[],[]
3223.0,1,[],[],[]
3224.0,1,[],[],[]
3225.0,1,[],[],[]
3226.0,1,[],[],[]
3227.0,1,[],[],[]
3228.0,1,[],[],[]
3229.0,1,[],[],[]
3230.0,1,[],[],[]
3231.0,1,[],[],[]
3232.0,1,[],[],[]
3233.0,1,[],[],[]
3234.0,1,[],[],[]
3235.0,1,[],[],[]
3236.0,1,[],[],[]
3237.0,1,[],[],[]
3238.0,1,[],[],[]
3239.0,1,[],[],[]
3240.0,1,[],[],[]
3241.0,1,[],[],[]
3242.0,1,[],[],[]
3243.0,1,[],[],[]
3244.0,1,[],[],[]
3245.0,1,[],[],[]
3246.0,1,[],[],[]
3247.0,1,[],[],[]
3248.0,1,[],[],[]
3249.0,1,[],[],[]
3250.0,1,[],[],[]
3251.0,1,[],[],[]
3252.0,1,[],[],[]
3253.0,1,[],[],[]
3254.0,1,[],[],[]
3255.0,1,[],[],[]
3256.0,1,[],[],[]
3257.0,1,[],[],[]
3258.0,1,[],[],[]
3259.0,1,[],[],[]
3260.0,1,[],[],[]
3261.0,1,[],[],[]
3262.0,1,[],[],[]
3263.0,1,[],[],[]
3264.0,1,[],[],[]
3265.0,1,[],[],[]
3266.0,1,[],[],[]
3267.0,1,[],[],[]
3268.0,1,[],[],[]
3269.0,1,[],[],[]
3270.0,1,[],[],[]
3271.0,1,[],[],[]
3272.0,1,[],[],[]
3273.0,1,[],[],[]
3274.0,1,[],[],[]
3275.0,1,[],[],[]
3276.0,1,[],[],[]
3277.0,1,[],[],[]
3278.0,1,[],[],[]
3279.0,1,[],[],[]
3280.0,1,[],[],[]
3281.0,1,[],[],[]
3282.0,1,[],[],[]
3283.0,1,[],[],[]
3284.0,1,[],[],[]
3285.0,1,[],[],[]
3286.0,1,[],[],[]
3287.0,1,[],[],[]
3288.0,1,[],[],[]
3289.0,1,[],[],[]
3290.0,1,[],[],[]
3291.0,0,[],[],[]
3292.0,1,[],[],[]
3293.0,1,[],[],[]
3294.0,1,[],[],[]
3295.0,0,[],[],[]
3296.0,0,[],[],[]
3297.0,0,[],[],[]
3298.0,0,[],[],[]
3299.0,0,[],[],[]
3300.0,0,[],[],[]
3305.0,0,[],[],[]
3306.0,0,[],[],[]
3307.0,1,[],[],[]
3308.0,1,[],[],[]
3309.0,1,[],[],[]
3310.0,1,[],[],[]
3311.0,1,[],[],[]
3312.0,1,[],[],[]
3313.0,1,[],[],[]
3314.0,1,[],[],[]
3315.0,1,[],[],[]
3316.0,1,[],[],[]
3317.0,1,[],[],[]
3318.0,1,[],[],[]
3319.0,1,[],[],[]
3320.0,1,[],[],[]
3321.0,1,[],[],[]
3322.0,1,[],[],[]
3323.0,1,[],[],[]
3324.0,1,[],[],[]
3325.0,1,[],[],[]
3326.0,1,[],[],[]
3327.0,1,[],[],[]
3328.0,1,[],[],[]
3329.0,1,[],[],[]
3330.0,1,[],[],[]
3331.0,1,[],[],[]
3332.0,1,[],[],[]
3333.0,1,[],[],[]
3334.0,1,[],[],[]
3335.0,1,[],[],[]
3336.0,1,[],[],[]
3337.0,1,[],[],[]
3338.0,1,[],[],[]
3339.0,1,[],[],[]
3340.0,1,[],[],[]
3341.0,1,[],[],[]
3342.0,1,[],[],[]
3343.0,1,[],[],[]
3344.0,1,[],[],[]
3345.0,1,[],[],[]
3346.0,1,[],[],[]
3347.0,1,[],[],[]
3348.0,1,[],[],[]
3349.0,1,[],[],[]
3350.0,1,[],[],[]
3351.0,1,[],[],[]
3352.0,1,[],[],[]
3353.0,1,[],[],[]
3354.0,1,[],[],[]
3355.0,1,[],[],[]
3356.0,1,[],[],[]
3357.0,1,[],[],[]
3358.0,1,[],[],[]
3359.0,1,[],[],[]
3360.0,1,[],[],[]
3361.0,1,[],[],[]
3362.0,1,[],[],[]
3363.0,1,[],[],[]
3364.0,1,[],[],[]
3365.0,1,[],[],[]
3366.0,1,[],[],[]
3367.0,1,[],[],[]
3368.0,1,[],[],[]
3369.0,1,[],[],[]
3370.0,1,[],[],[]
3371.0,1,[],[],[]
3372.0,1,[],[],[]
3373.0,1,[],[],[]
3374.0,1,[],[],[]
3375.0,1,[],[],[]
3376.0,1,[],[],[]
3377.0,1,[],[],[]
3378.0,1,[],[],[]
3379.0,1,[],[],[]
3380.0,1,[],[],[]
3381.0,1,[],[],[]
3382.0,1,[],[],[]
3383.0,1,[],[],[]
3384.0,1,[],[],[]
3385.0,1,[],[],[]
3386.0,1,[],[],[]
3387.0,1,[],[],[]
3388.0,1,[],[],[]
3389.0,1,[],[],[]
3390.0,1,[],[],[]
3391.0,1,[],[],[]
3392.0,1,[],[],[]
3393.0,1,[],[],[]
3394.0,1,[],[],[]
3395.0,1,[],[],[]
3396.0,1,[],[],[]
3397.0,1,[],[],[]
3398.0,1,[],[],[]
3399.0,1,[],[],[]
3400.0,1,[],[],[]
3401.0,1,[],[],[]
3401.0,0,[],[],[]
3402.0,1,[],[],[]
3402.0,0,[],[],[]
3403.0,1,[],[],[]
3403.0,0,[],[],[]
3404.0,1,[],[],[]
3404.0,0,[],[],[]
3405.0,1,[],[],[]
3405.0,0,[],[],[]
3406.0,1,[],[],[]
3406.0,0,[],[],[]
3407.0,1,[],[],[]
3408.0,1,[],[],[]
3409.0,1,[],[],[]
3410.0,1,[],[],[]
3411.0,1,[],[],[]
3412.0,1,[],[],[]
3413.0,1,[],[],[]
3414.0,1,[],[],[]
3415.0,1,[],[],[]
3416.0,0,[],[],[]
3417.0,1,[],[],[]
3418.0,0,[],[],[]
3419.0,0,[],[],[]
3420.0,0,[],[],[]
3421.0,0,[],[],[]
3422.0,1,[],[],[]
3423.0,1,[],[],[]
3424.0,1,[],[],[]
3425.0,1,[],[],[]
3426.0,1,[],[],[]
3427.0,1,[],[],[]
3428.0,0,[],[],[]
3429.0,1,[],[],[]
3430.0,1,[],[],[]
3431.0,1,[],[],[]
3432.0,1,[],[],[]
3433.0,1,[],[],[]
3434.0,1,[],[],[]
3435.0,1,[],[],[]
3436.0,1,[],[],[]
3437.0,1,[],[],[]
3438.0,1,[],[],[]
3439.0,1,[],[],[]
3440.0,1,[],[],[]
3441.0,0,[],[],[]
3442.0,1,[],[],[]
3443.0,0,[],[],[]
3444.0,0,[],[],[]
3445.0,0,[],[],[]
3446.0,0,[],[],[]
3447.0,0,[],[],[]
3448.0,0,[],[],[]
3449.0,1,[],[],[]
3450.0,0,[],[],[]
3451.0,0,[],[],[]
3452.0,0,[],[],[]
3453.0,0,[],[],[]
3454.0,0,[],[],[]
3455.0,0,[],[],[]
3457.0,1,[],[],[]
3458.0,1,[],[],[]
3473.0,1,[],[],[]
3474.0,1,[],[],[]
3475.0,1,[],[],[]
3476.0,1,[],[],[]
3477.0,1,[],[],[]
3478.0,1,[],[],[]
3479.0,1,[],[],[]
3480.0,1,[],[],[]
3481.0,1,[],[],[]
3482.0,1,[],[],[]
3483.0,1,[],[],[]
3484.0,1,[],[],[]
3485.0,1,[],[],[]
3486.0,1,[],[],[]
3487.0,1,[],[],[]
3488.0,1,[],[],[]
3489.0,1,[],[],[]
3490.0,1,[],[],[]
3491.0,1,[],[],[]
3492.0,1,[],[],[]
3493.0,1,[],[],[]
3494.0,1,[],[],[]
3495.0,1,[],[],[]
3496.0,1,[],[],[]
3497.0,1,[],[],[]
3498.0,1,[],[],[]
3499.0,1,[],[],[]
3500.0,1,[],[],[]
3501.0,0,[],[],[]
3502.0,0,[],[],[]
3503.0,0,[],[],[]
3504.0,1,[],[],[]
3505.0,1,[],[],[]
3506.0,1,[],[],[]
3507.0,0,[],[],[]
3508.0,0,[],[],[]
3509.0,0,[],[],[]
3510.0,0,[],[],[]
3511.0,0,[],[],[]
3512.0,0,[],[],[]
3513.0,0,[],[],[]
3514.0,0,[],[],[]
3515.0,0,[],[],[]
3516.0,0,[],[],[]
3517.0,0,[],[],[]
3518.0,0,[],[],[]
3521.0,0,[],[],[]
3522.0,0,[],[],[]
3523.0,0,[],[],[]
3524.0,0,[],[],[]
3525.0,0,[],[],[]
3526.0,0,[],[],[]
3529.0,0,[],[],[]
3530.0,0,[],[],[]
3531.0,0,[],[],[]
3532.0,0,[],[],[]
3533.0,0,[],[],[]
3534.0,0,[],[],[]
3537.0,0,[],[],[]
3538.0,0,[],[],[]
3539.0,0,[],[],[]
3540.0,0,[],[],[]
3541.0,0,[],[],[]
3542.0,0,[],[],[]
3545.0,0,[],[],[]
3546.0,1,[],[],[]
3547.0,1,[],[],[]
3548.0,1,[],[],[]
3580.0,1,[],[],[]
3581.0,1,[],[],[]
3582.0,1,[],[],[]
3583.0,1,[],[],[]
3584.0,1,[],[],[]
3585.0,1,[],[],[]
3586.0,1,[],[],[]
3587.0,1,[],[],[]
3588.0,1,[],[],[]
3589.0,1,[],[],[]
3590.0,1,[],[],[]
3591.0,1,[],[],[]
3592.0,1,[],[],[]
3593.0,1,[],[],[]
3594.0,1,[],[],[]
3595.0,1,[],[],[]
3598.0,1,[],[],[]
3599.0,1,[],[],[]
3600.0,1,[],[],[]
3601.0,1,[],[],[]
3602.0,1,[],[],[]
3603.0,1,[],[],[]
3604.0,1,[],[],[]
3605.0,1,[],[],[]
3606.0,1,[],[],[]
3607.0,1,[],[],[]
3608.0,1,[],[],[]
3609.0,1,[],[],[]
3610.0,1,[],[],[]
3611.0,1,[],[],[]
3612.0,1,[],[],[]
3613.0,1,[],[],[]
3614.0,1,[],[],[]
3615.0,1,[],[],[]
3616.0,1,[],[],[]
3617.0,1,[],[],[]
3617.0,0,[],[],[]
3618.0,1,[],[],[]
3618.0,0,[],[],[]
3619.0,1,[],[],[]
3619.0,0,[],[],[]
3620.0,1,[],[],[]
3620.0,0,[],[],[]
3621.0,1,[],[],[]
3621.0,0,[],[],[]
3622.0,1,[],[],[]
3622.0,0,[],[],[]
3623.0,1,[],[],[]
3624.0,1,[],[],[]
3625.0,1,[],[],[]
3626.0,1,[],[],[]
3627.0,1,[],[],[]
3628.0,1,[],[],[]
3629.0,1,[],[],[]
3630.0,1,[],[],[]
3631.0,1,[],[],[]
3632.0,1,[],[],[]
3633.0,1,[],[],[]
3634.0,1,[],[],[]
3635.0,1,[],[],[]
3636.0,1,[],[],[]
3637.0,1,[],[],[]
3638.0,1,[],[],[]
3639.0,1,[],[],[]
3640.0,1,[],[],[]
3641.0,1,[],[],[]
3642.0,1,[],[],[]
3643.0,1,[],[],[]
3644.0,1,[],[],[]
3645.0,1,[],[],[]
3646.0,1,[],[],[]
3647.0,1,[],[],[]
3648.0,1,[],[],[]
3649.0,1,[],[],[]
3650.0,1,[],[],[]
3651.0,1,[],[],[]
3652.0,1,[],[],[]
3653.0,1,[],[],[]
3654.0,1,[],[],[]
3655.0,1,[],[],[]
3656.0,1,[],[],[]
3657.0,1,[],[],[]
3658.0,1,[],[],[]
3659.0,1,[],[],[]
3660.0,1,[],[],[]
3661.0,1,[],[],[]
3662.0,1,[],[],[]
3663.0,1,[],[],[]
3664.0,1,[],[],[]
3665.0,1,[],[],[]
3666.0,1,[],[],[]
3667.0,1,[],[],[]
3668.0,1,[],[],[]
3669.0,1,[],[],[]
3670.0,1,[],[],[]
3671.0,1,[],[],[]
3672.0,1,[],[],[]
3673.0,1,[],[],[]
3674.0,1,[],[],[]
3675.0,1,[],[],[]
3676.0,1,[],[],[]
3677.0,1,[],[],[]
3678.0,1,[],[],[]
3679.0,1,[],[],[]
3680.0,1,[],[],[]
3681.0,1,[],[],[]
3682.0,1,[],[],[]
3683.0,1,[],[],[]
3684.0,1,[],[],[]
3685.0,1,[],[],[]
3686.0,1,[],[],[]
3687.0,1,[],[],[]
3688.0,1,[],[],[]
3689.0,1,[],[],[]
3690.0,1,[],[],[]
3691.0,1,[],[],[]
3692.0,1,[],[],[]
3693.0,1,[],[],[]
3694.0,1,[],[],[]
3695.0,1,[],[],[]
3696.0,1,[],[],[]
3697.0,1,[],[],[]
3698.0,1,[],[],[]
3699.0,1,[],[],[]
3700.0,1,[],[],[]
3701.0,1,[],[],[]
3702.0,1,[],[],[]
3703.0,1,[],[],[]
3704.0,1,[],[],[]
3705.0,1,[],[],[]
3705.0,0,[],[],[]
3706.0,1,[],[],[]
3706.0,0,[],[],[]
3707.0,1,[],[],[]
3707.0,0,[],[],[]
3708.0,1,[],[],[]
3708.0,0,[],[],[]
3709.0,0,[],[],[]
3710.0,0,[],[],[]
3718.0,1,[],[],[]
3719.0,1,[],[],[]
3720.0,1,[],[],[]
3721.0,1,[],[],[]
3722.0,1,[],[],[]
3723.0,1,[],[],[]
3724.0,1,[],[],[]
3725.0,1,[],[],[]
3726.0,1,[],[],[]
3727.0,1,[],[],[]
3728.0,1,[],[],[]
3729.0,1,[],[],[]
3730.0,1,[],[],[]
3731.0,1,[],[],[]
3732.0,1,[],[],[]
3733.0,1,[],[],[]
3734.0,1,[],[],[]
3735.0,1,[],[],[]
3736.0,1,[],[],[]
3737.0,1,[],[],[]
3738.0,1,[],[],[]
3739.0,1,[],[],[]
3740.0,1,[],[],[]
3741.0,1,[],[],[]
3742.0,1,[],[],[]
3743.0,1,[],[],[]
3744.0,1,[],[],[]
3745.0,1,[],[],[]
3746.0,1,[],[],[]
3747.0,1,[],[],[]
3748.0,1,[],[],[]
3749.0,1,[],[],[]
3750.0,1,[],[],[]
3751.0,1,[],[],[]
3752.0,1,[],[],[]
3753.0,1,[],[],[]
3754.0,1,[],[],[]
3755.0,1,[],[],[]
3756.0,1,[],[],[]
3757.0,1,[],[],[]
3758.0,1,[],[],[]
3759.0,1,[],[],[]
3760.0,1,[],[],[]
3761.0,1,[],[],[]
3762.0,1,[],[],[]
3763.0,1,[],[],[]
3764.0,1,[],[],[]
3765.0,1,[],[],[]
3766.0,1,[],[],[]
3767.0,1,[],[],[]
3768.0,1,[],[],[]
3769.0,1,[],[],[]
3770.0,1,[],[],[]
3771.0,1,[],[],[]
3772.0,1,[],[],[]
3773.0,1,[],[],[]
3774.0,1,[],[],[]
3775.0,1,[],[],[]
3776.0,1,[],[],[]
3777.0,1,[],[],[]
3778.0,1,[],[],[]
3779.0,1,[],[],[]
3780.0,1,[],[],[]
3781.0,1,[],[],[]
3782.0,1,[],[],[]
3783.0,1,[],[],[]
3784.0,1,[],[],[]
3785.0,1,[],[],[]
3786.0,1,[],[],[]
3787.0,1,[],[],[]
3788.0,1,[],[],[]
3789.0,1,[],[],[]
3790.0,1,[],[],[]
3791.0,1,[],[],[]
3792.0,1,[],[],[]
3793.0,1,[],[],[]
3794.0,1,[],[],[]
3795.0,1,[],[],[]
3796.0,1,[],[],[]
3797.0,1,[],[],[]
3798.0,1,[],[],[]
3799.0,1,[],[],[]
3800.0,1,[],[],[]
3801.0,1,[],[],[]
3802.0,1,[],[],[]
3803.0,1,[],[],[]
3804.0,1,[],[],[]
3805.0,1,[],[],[]
3806.0,1,[],[],[]
3807.0,1,[],[],[]
3808.0,1,[],[],[]
3809.0,1,[],[],[]
3810.0,1,[],[],[]
3811.0,1,[],[],[]
3812.0,1,[],[],[]
3813.0,1,[],[],[]
3814.0,1,[],[],[]
3815.0,1,[],[],[]
3816.0,1,[],[],[]
3817.0,1,[],[],[]
3818.0,1,[],[],[]
3819.0,1,[],[],[]
3820.0,1,[],[],[]
3821.0,1,[],[],[]
3822.0,1,[],[],[]
3823.0,1,[],[],[]
3824.0,1,[],[],[]
3825.0,1,[],[],[]
3826.0,1,[],[],[]
3827.0,1,[],[],[]
3828.0,1,[],[],[]
3829.0,1,[],[],[]
3911.0,1,[],[],[]
3912.0,1,[],[],[]
3913.0,1,[],[],[]
3913.0,0,[],[],[]
3914.0,0,[],[],[]
3914.0,0,[],[],[]
3915.0,0,[],[],[]
3915.0,0,[],[],[]
3916.0,0,[],[],[]
3916.0,0,[],[],[]
3917.0,0,[],[],[]
3917.0,0,[],[],[]
3918.0,0,[],[],[]
3918.0,0,[],[],[]
3919.0,0,[],[],[]
3921.0,0,[],[],[]
3921.0,0,[],[],[]
3922.0,0,[],[],[]
3922.0,0,[],[],[]
3923.0,1,[],[],[]
3923.0,0,[],[],[]
3924.0,1,[],[],[]
3924.0,0,[],[],[]
3925.0,1,[],[],[]
3925.0,0,[],[],[]
3926.0,1,[],[],[]
3926.0,0,[],[],[]
3927.0,1,[],[],[]
3928.0,1,[],[],[]
3929.0,1,[],[],[]
3930.0,1,[],[],[]
3931.0,0,[],[],[]
3932.0,1,[],[],[]
3933.0,1,[],[],[]
3934.0,1,[],[],[]
3935.0,1,[],[],[]
3936.0,1,[],[],[]
3937.0,1,[],[],[]
3938.0,1,[],[],[]
3939.0,1,[],[],[]
3940.0,1,[],"[['child', [148.4, -140.60121913550955, 893.5571111061261]]]",[]
3941.0,1,[],"[['child', [148.8, -142.79107133294062, 928.5757510844534]]]",[]
3942.0,1,[],[],[]
3943.0,1,[],[],[]
3944.0,1,[],[],[]
3945.0,1,[],"[['child', [159.7, -117.40670558097544, 890.2181037376256]]]",[]
3946.0,1,[],"[['child', [164.3, -110.71352218517313, 928.3123425496964]]]",[]
3947.0,1,[],"[['child', [170.4, -111.28887273696037, 951.9775908401191]]]",[]
3948.0,1,[],"[['child', [172.8, -109.90973238131784, 951.1404397257143]]]",[]
3949.0,1,[],"[['child', [175.0, -111.95998932253099, 977.2008017755878]]]",[]
3950.0,1,[],"[['child', [177.8, -102.96830401768739, 940.6256124141013]]]",[]
3951.0,1,[],"[['child', [178.0, -120.39729134059476, 1007.8403567892166]]]",[]
3952.0,1,[],"[['child', [178.6, -103.55951767156554, 958.646703436873]]]",[]
3953.0,1,[],"[['child', [178.6, -125.5638172717984, 1021.7802403898755]]]",[]
3954.0,1,[],"[['child', [179.7, -102.89044094327076, 952.2680812317767]]]",[]
3955.0,1,[],"[['child', [178.2, -106.13681562090892, 965.6419253787171]]]",[]
3956.0,1,[],[],[]
3957.0,1,[],[],[]
3958.0,1,[],"[['child', [172.7, -116.24498481449874, 1006.3071689461462]]]",[]
3959.0,1,[],[],[]
3960.0,1,[],[],[]
3961.0,1,[],[],[]
3962.0,1,[],[],[]
3963.0,1,[],[],[]
3964.0,1,[],[],[]
3965.0,1,[],[],[]
3966.0,1,[],[],[]
3967.0,1,[],[],[]
3968.0,1,[],[],[]
3969.0,1,[],[],[]
3969.0,0,[],[],[]
3970.0,1,[],[],[]
3970.0,0,[],[],[]
3971.0,1,[],[],[]
3971.0,0,[],[],[]
3972.0,1,[],[],[]
3972.0,0,[],[],[]
3973.0,1,[],[],[]
3973.0,1,[],[],[]
3974.0,1,[],[],[]
3974.0,0,[],[],[]
3975.0,1,[],[],[]
3975.0,0,[],[],[]
3976.0,1,[],[],[]
3976.0,0,[],[],[]
3977.0,1,[],[],[]
3977.0,0,[],[],[]
3978.0,1,[],[],[]
3978.0,0,[],[],[]
3979.0,1,[],[],[]
3979.0,0,[],[],[]
3980.0,1,[],[],[]
3981.0,1,[],[],[]
3982.0,1,[],[],[]
3983.0,1,[],[],[]
3984.0,1,[],[],[]
3985.0,1,[],[],[]
3986.0,1,[],[],[]
3987.0,1,[],[],[]
3988.0,1,[],[],[]
3989.0,0,[],[],[]
3990.0,0,[],[],[]
3991.0,0,[],[],[]
3992.0,0,[],[],[]
3993.0,0,[],[],[]
3994.0,0,[],[],[]
4001.0,0,[],[],[]
4002.0,1,[],[],[]
4003.0,1,[],[],[]
4004.0,1,[],[],[]
4005.0,1,[],[],[]
4006.0,1,[],[],[]
4007.0,1,[],[],[]
4008.0,1,[],[],[]
4009.0,1,[],[],[]
4010.0,1,[],[],[]
4011.0,1,[],[],[]
4012.0,1,[],[],[]
4013.0,1,[],[],[]
4014.0,1,[],[],[]
4015.0,1,[],[],[]
4068.0,1,[],[],[]
4069.0,1,[],[],[]
4070.0,1,[],[],[]
4071.0,1,[],[],[]
4072.0,1,[],[],[]
4081.0,1,[],[],[]
4082.0,1,[],[],[]
4083.0,1,[],[],[]
4084.0,1,[],[],[]
4085.0,1,[],[],[]
4086.0,1,[],[],[]
4087.0,1,[],[],[]
4088.0,0,[],[],[]
4089.0,0,[],[],[]
4089.0,0,[],[],[]
4090.0,1,[],[],[]
4090.0,0,[],[],[]
4091.0,0,[],[],[]
4091.0,1,[],[],[]
4092.0,0,[],[],[]
4092.0,1,[],[],[]
4093.0,1,[],[],[]
4093.0,1,[],[],[]
4094.0,0,[],[],[]
4094.0,1,[],[],[]
4095.0,1,[],[],[]
4095.0,1,[],[],[]
4096.0,1,[],[],[]
4096.0,1,[],[],[]
4097.0,1,[],[],[]
4097.0,0,[],[],[]
4098.0,0,[],[],[]
4098.0,1,[],[],[]
4099.0,0,[],[],[]
4099.0,1,[],[],[]
4100.0,0,[],[],[]
4100.0,1,[],[],[]
4101.0,0,[],[],[]
4101.0,1,[],[],[]
4102.0,0,[],[],[]
4102.0,1,[],[],[]
4103.0,0,[],[],[]
4103.0,1,[],[],[]
4104.0,0,[],[],[]
4105.0,1,[],[],[]
4106.0,1,[],[],[]
4107.0,1,[],[],[]
4108.0,1,[],[],[]
4109.0,1,[],[],[]
4110.0,1,[],[],[]
4111.0,1,[],[],[]
4112.0,1,[],[],[]
4113.0,1,[],[],[]
4114.0,1,[],[],[]
4115.0,1,[],[],[]
4116.0,1,[],[],[]
4117.0,1,[],[],[]
4118.0,1,[],[],[]
4119.0,1,[],[],[]
4120.0,1,[],[],[]
4121.0,1,[],[],[]
4122.0,1,[],[],[]
4123.0,1,[],[],[]
4124.0,1,[],[],[]
4125.0,1,[],[],[]
4126.0,1,[],[],[]
4127.0,1,[],[],[]
4128.0,1,[],[],[]
4129.0,1,[],[],[]
4130.0,1,[],[],[]
4131.0,1,[],[],[]
4132.0,1,[],[],[]
4133.0,1,[],[],[]
4134.0,1,[],[],[]
4135.0,1,[],[],[]
4136.0,1,[],[],[]
4137.0,1,[],[],[]
4138.0,0,[],[],[]
4139.0,1,[],[],[]
4140.0,1,[],[],[]
4141.0,1,[],[],[]
4142.0,1,[],[],[]
4143.0,1,[],[],[]
4144.0,1,[],[],[]
4145.0,1,[],[],[]
4146.0,1,[],[],[]
4147.0,1,[],[],[]
4148.0,1,[],[],[]
4149.0,1,[],[],[]
4150.0,1,[],"[['child', [137.6, -145.05481486262315, 930.7897865255366]]]",[]
4151.0,1,[],[],[]
4152.0,1,[],[],[]
4153.0,1,[],[],[]
4154.0,1,[],[],[]
4155.0,1,[],[],[]
4156.0,1,[],[],[]
4157.0,1,[],[],[]
4158.0,1,[],[],[]
4159.0,1,[],[],[]
4160.0,1,[],[],[]
4161.0,1,[],[],[]
4162.0,1,[],[],[]
4163.0,1,[],[],[]
4164.0,1,[],[],[]
4165.0,1,[],[],[]
4166.0,1,[],[],[]
4167.0,1,[],[],[]
4168.0,1,[],[],[]
4169.0,1,[],[],[]
4169.0,1,[],[],[]
4170.0,0,[],[],[]
4170.0,1,[],[],[]
4171.0,0,[],[],[]
4171.0,1,[],[],[]
4172.0,0,[],[],[]
4172.0,1,[],[],[]
4173.0,0,[],[],[]
4173.0,1,[],[],[]
4174.0,0,[],[],[]
4174.0,1,[],[],[]
4175.0,0,[],[],[]
4175.0,1,[],[],[]
4176.0,1,[],[],[]
4177.0,1,[],[],[]
4178.0,1,[],[],[]
4179.0,1,[],[],[]
4180.0,1,[],[],[]
4181.0,1,[],[],[]
4182.0,1,[],[],[]
4183.0,1,[],[],[]
4184.0,0,[],[],[]
4185.0,0,[],[],[]
4186.0,0,[],[],[]
4187.0,0,[],[],[]
4188.0,0,[],[],[]
4189.0,0,[],[],[]
4193.0,1,[],[],[]
4194.0,0,[],[],[]
4195.0,0,[],[],[]
4196.0,0,[],[],[]
4197.0,0,[],[],[]
4198.0,0,[],[],[]
4199.0,0,[],[],[]
4201.0,0,[],[],[]
4202.0,0,[],[],[]
4203.0,0,[],[],[]
4204.0,0,[],[],[]
4205.0,0,[],[],[]
4206.0,0,[],[],[]
4209.0,1,[],[],[]
4210.0,1,[],[],[]
4211.0,1,[],[],[]
4212.0,1,[],[],[]
4213.0,1,[],[],[]
4214.0,1,[],[],[]
4215.0,1,[],[],[]
4216.0,1,[],[],[]
4217.0,1,[],[],[]
4218.0,1,[],[],[]
4219.0,1,[],[],[]
4220.0,1,[],[],[]
4221.0,1,[],[],[]
4222.0,1,[],[],[]
4223.0,1,[],[],[]
4224.0,1,[],[],[]
4225.0,1,[],[],[]
4226.0,1,[],[],[]
4227.0,1,[],[],[]
4228.0,1,[],[],[]
4229.0,1,[],[],[]
4230.0,1,[],[],[]
4231.0,1,[],[],[]
4232.0,1,[],[],[]
4233.0,1,[],[],[]
4234.0,1,[],[],[]
4235.0,1,[],[],[]
4236.0,1,[],[],[]
4237.0,1,[],[],[]
4238.0,1,"[['child', [43.2, 1.5427443384667754, 617.9003572264551]]]","[['child', [43.2, -23.328092137013044, 655.1248950629063]]]","[['child', [43.2, -9.757638956609952, 636.2802529376897]]]"
4239.0,1,[],[],[]
4240.0,1,[],[],[]
4241.0,1,[],[],[]
4242.0,1,[],[],[]
4243.0,1,[],[],[]
4244.0,1,[],[],[]
4245.0,1,[],[],[]
4246.0,1,[],[],[]
4247.0,1,[],[],[]
4248.0,1,[],[],[]
4249.0,1,[],[],[]
4250.0,1,[],[],[]
4251.0,1,[],[],[]
4252.0,1,[],[],[]
4253.0,1,[],[],[]
4254.0,1,[],[],[]
4255.0,1,[],[],[]
4256.0,1,[],[],[]
4257.0,1,[],[],[]
4258.0,1,[],[],[]
4259.0,1,[],[],[]
4260.0,1,[],[],[]
4261.0,1,[],[],[]
4262.0,1,[],[],[]
4263.0,1,[],[],[]
4264.0,1,[],[],[]
4265.0,1,[],[],[]
4266.0,1,[],[],[]
4267.0,1,[],[],[]
4268.0,1,[],[],[]
4269.0,1,[],[],[]
4270.0,1,[],[],[]
4271.0,1,[],[],[]
4272.0,1,[],[],[]
4273.0,1,[],[],[]
4273.0,1,[],[],[]
4274.0,1,[],[],[]
4274.0,1,[],[],[]
4275.0,1,[],[],[]
4275.0,1,[],[],[]
4276.0,1,[],[],[]
4276.0,1,[],[],[]
4277.0,1,[],[],[]
4277.0,0,[],[],[]
4278.0,1,[],[],[]
4278.0,1,[],[],[]
4279.0,1,[],[],[]
4279.0,1,[],[],[]
4280.0,1,[],[],[]
